image_id,embryo_id,snip_id,frame_index,area_px,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mask_confidence,exported_mask_path,experiment_id,video_id,is_seed_frame,Height (um),Height (px),Width (um),Width (px),BF Channel,Objective,Time (s),Time Rel (s),height_um,height_px,width_um,width_px,bf_channel,objective,raw_time_s,relative_time_s,microscope,nd2_series_num,medium,genotype,chem_perturbation,start_age_hpf,embryos_per_well,temperature,well_qc_flag
20250612_30hpf_ctrl_atf6_D08_ch00_t0000,20250612_30hpf_ctrl_atf6_D08_e01,20250612_30hpf_ctrl_atf6_D08_e01_s0000,0,149303.0,0.3326388888888889,0.4956140350877193,0.625,0.6649122807017543,0.85,20250612_30hpf_ctrl_atf6_D08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836729.7288,729.65087890625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836729.7288,729.65087890625,,,,,,,,,
20250612_30hpf_ctrl_atf6_H08_ch00_t0000,20250612_30hpf_ctrl_atf6_H08_e01,20250612_30hpf_ctrl_atf6_H08_e01_s0000,0,246830.0,0.41597222222222224,0.17163742690058478,0.7041666666666667,0.5005847953216375,0.85,20250612_30hpf_ctrl_atf6_H08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835854.6925,1604.6871337890625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835854.6925,1604.6871337890625,,,,,,,,,
20250612_30hpf_ctrl_atf6_F08_ch00_t0000,20250612_30hpf_ctrl_atf6_F08_e01,20250612_30hpf_ctrl_atf6_F08_e01_s0000,0,157773.0,0.18263888888888888,0.3809941520467836,0.66875,0.5152046783625731,0.85,20250612_30hpf_ctrl_atf6_F08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836293.283,1166.0966796875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836293.283,1166.0966796875,,,,,,,,,
20250612_30hpf_ctrl_atf6_B07_ch00_t0000,20250612_30hpf_ctrl_atf6_B07_e01,20250612_30hpf_ctrl_atf6_B07_e01_s0000,0,160719.0,0.34791666666666665,0.395906432748538,0.6638888888888889,0.5426900584795321,0.85,20250612_30hpf_ctrl_atf6_B07_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B07,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837148.8893,310.4903564453125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837148.8893,310.4903564453125,,,,,,,,,
20250612_30hpf_ctrl_atf6_F02_ch00_t0000,20250612_30hpf_ctrl_atf6_F02_e01,20250612_30hpf_ctrl_atf6_F02_e01_s0000,0,198315.0,0.3298611111111111,0.2198830409356725,0.5930555555555556,0.5295321637426901,0.85,20250612_30hpf_ctrl_atf6_F02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F02,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836182.9329,1276.44677734375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836182.9329,1276.44677734375,,,,,,,,,
20250612_30hpf_ctrl_atf6_A04_ch00_t0000,20250612_30hpf_ctrl_atf6_A04_e01,20250612_30hpf_ctrl_atf6_A04_e01_s0000,0,240455.0,0.4465277777777778,0.302046783625731,0.6798611111111111,0.6830409356725147,0.85,20250612_30hpf_ctrl_atf6_A04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A04,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837404.9294,54.4501953125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837404.9294,54.4501953125,,,,,,,,,
20250612_30hpf_ctrl_atf6_H05_ch00_t0000,20250612_30hpf_ctrl_atf6_H05_e01,20250612_30hpf_ctrl_atf6_H05_e01_s0000,0,253564.0,0.4395833333333333,0.4865497076023392,0.9701388888888889,0.7321637426900585,0.85,20250612_30hpf_ctrl_atf6_H05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835800.2225,1659.1571044921875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835800.2225,1659.1571044921875,,,,,,,,,
20250612_30hpf_ctrl_atf6_C02_ch00_t0000,20250612_30hpf_ctrl_atf6_C02_e01,20250612_30hpf_ctrl_atf6_C02_e01_s0000,0,171731.0,0.20902777777777778,0.3078947368421053,0.6034722222222222,0.45146198830409356,0.85,20250612_30hpf_ctrl_atf6_C02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_C02,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837003.1992,456.180419921875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837003.1992,456.180419921875,,,,,,,,,
20250612_30hpf_ctrl_atf6_G12_ch00_t0000,20250612_30hpf_ctrl_atf6_G12_e01,20250612_30hpf_ctrl_atf6_G12_e01_s0000,0,189048.0,0.32708333333333334,0.41023391812865495,0.6402777777777777,0.6479532163742691,0.85,20250612_30hpf_ctrl_atf6_G12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G12,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835946.0728,1513.306884765625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835946.0728,1513.306884765625,,,,,,,,,
20250612_30hpf_ctrl_atf6_G02_ch00_t0000,20250612_30hpf_ctrl_atf6_G02_e01,20250612_30hpf_ctrl_atf6_G02_e01_s0000,0,226112.0,0.37916666666666665,0.38801169590643275,0.6520833333333333,0.7116959064327485,0.85,20250612_30hpf_ctrl_atf6_G02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G02,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836127.9829,1331.396728515625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836127.9829,1331.396728515625,,,,,,,,,
20250612_30hpf_ctrl_atf6_G06_ch00_t0000,20250612_30hpf_ctrl_atf6_G06_e01,20250612_30hpf_ctrl_atf6_G06_e01_s0000,0,239584.0,0.25972222222222224,0.38187134502923975,0.6138888888888889,0.632748538011696,0.85,20250612_30hpf_ctrl_atf6_G06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G06,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836055.2727,1404.10693359375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836055.2727,1404.10693359375,,,,,,,,,
20250612_30hpf_ctrl_atf6_F01_ch00_t0000,20250612_30hpf_ctrl_atf6_F01_e01,20250612_30hpf_ctrl_atf6_F01_e01_s0000,0,173805.0,0.2388888888888889,0.38567251461988306,0.5548611111111111,0.5511695906432749,0.85,20250612_30hpf_ctrl_atf6_F01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F01,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836164.5629,1294.8167724609375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836164.5629,1294.8167724609375,,,,,,,,,
20250612_30hpf_ctrl_atf6_C03_ch00_t0000,20250612_30hpf_ctrl_atf6_C03_e01,20250612_30hpf_ctrl_atf6_C03_e01_s0000,0,247242.0,0.3625,0.42105263157894735,0.6604166666666667,0.7453216374269006,0.85,20250612_30hpf_ctrl_atf6_C03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_C03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836985.0092,474.3704833984375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836985.0092,474.3704833984375,,,,,,,,,
20250612_30hpf_ctrl_atf6_E02_ch00_t0000,20250612_30hpf_ctrl_atf6_E02_e01,20250612_30hpf_ctrl_atf6_E02_e01_s0000,0,222989.0,0.35694444444444445,0.18771929824561404,0.7909722222222222,0.4546783625730994,0.85,20250612_30hpf_ctrl_atf6_E02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E02,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836565.8386,893.541015625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836565.8386,893.541015625,,,,,,,,,
20250612_30hpf_ctrl_atf6_F05_ch00_t0000,20250612_30hpf_ctrl_atf6_F05_e01,20250612_30hpf_ctrl_atf6_F05_e01_s0000,0,267039.0,0.2388888888888889,0.44239766081871346,0.6618055555555555,0.7096491228070175,0.85,20250612_30hpf_ctrl_atf6_F05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836237.5328,1221.8468017578125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836237.5328,1221.8468017578125,,,,,,,,,
20250612_30hpf_ctrl_atf6_F11_ch00_t0000,20250612_30hpf_ctrl_atf6_F11_e01,20250612_30hpf_ctrl_atf6_F11_e01_s0000,0,302136.0,0.3368055555555556,0.22777777777777777,0.8722222222222222,0.439766081871345,0.85,20250612_30hpf_ctrl_atf6_F11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F11,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836347.753,1111.6265869140625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836347.753,1111.6265869140625,,,,,,,,,
20250612_30hpf_ctrl_atf6_G08_ch00_t0000,20250612_30hpf_ctrl_atf6_G08_e01,20250612_30hpf_ctrl_atf6_G08_e01_s0000,0,178627.0,0.3020833333333333,0.47543859649122805,0.8381944444444445,0.6251461988304093,0.85,20250612_30hpf_ctrl_atf6_G08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836018.7727,1440.60693359375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836018.7727,1440.60693359375,,,,,,,,,
20250612_30hpf_ctrl_atf6_H09_ch00_t0000,20250612_30hpf_ctrl_atf6_H09_e01,20250612_30hpf_ctrl_atf6_H09_e01_s0000,0,219384.0,0.38263888888888886,0.5508771929824562,0.8618055555555556,0.8450292397660819,0.85,20250612_30hpf_ctrl_atf6_H09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H09,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835872.7725,1586.607177734375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835872.7725,1586.607177734375,,,,,,,,,
20250612_30hpf_ctrl_atf6_F03_ch00_t0000,20250612_30hpf_ctrl_atf6_F03_e01,20250612_30hpf_ctrl_atf6_F03_e01_s0000,0,200976.0,0.4583333333333333,0.3441520467836257,0.7270833333333333,0.6652046783625731,0.85,20250612_30hpf_ctrl_atf6_F03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836201.1327,1258.2469482421875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836201.1327,1258.2469482421875,,,,,,,,,
20250612_30hpf_ctrl_atf6_B10_ch00_t0000,20250612_30hpf_ctrl_atf6_B10_e01,20250612_30hpf_ctrl_atf6_B10_e01_s0000,0,234432.0,0.40694444444444444,0.24035087719298245,0.6458333333333334,0.612280701754386,0.85,20250612_30hpf_ctrl_atf6_B10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B10,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837203.5692,255.8104248046875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837203.5692,255.8104248046875,,,,,,,,,
20250612_30hpf_ctrl_atf6_F12_ch00_t0000,20250612_30hpf_ctrl_atf6_F12_e01,20250612_30hpf_ctrl_atf6_F12_e01_s0000,0,219250.0,0.26458333333333334,0.3485380116959064,0.8902777777777777,0.4614035087719298,0.85,20250612_30hpf_ctrl_atf6_F12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F12,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836365.893,1093.4866943359375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836365.893,1093.4866943359375,,,,,,,,,
20250612_30hpf_ctrl_atf6_E08_ch00_t0000,20250612_30hpf_ctrl_atf6_E08_e01,20250612_30hpf_ctrl_atf6_E08_e01_s0000,0,233460.0,0.31319444444444444,0.38333333333333336,0.5854166666666667,0.7169590643274854,0.85,20250612_30hpf_ctrl_atf6_E08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836456.7744,1002.605224609375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836456.7744,1002.605224609375,,,,,,,,,
20250612_30hpf_ctrl_atf6_B04_ch00_t0000,20250612_30hpf_ctrl_atf6_B04_e01,20250612_30hpf_ctrl_atf6_B04_e01_s0000,0,260584.0,0.41944444444444445,0.49678362573099416,0.7111111111111111,0.8728070175438597,0.85,20250612_30hpf_ctrl_atf6_B04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B04,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837094.2393,365.140380859375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837094.2393,365.140380859375,,,,,,,,,
20250612_30hpf_ctrl_atf6_B08_ch00_t0000,20250612_30hpf_ctrl_atf6_B08_e01,20250612_30hpf_ctrl_atf6_B08_e01_s0000,0,172548.0,0.4111111111111111,0.27309941520467834,0.7291666666666666,0.4251461988304094,0.85,20250612_30hpf_ctrl_atf6_B08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837167.1992,292.180419921875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837167.1992,292.180419921875,,,,,,,,,
20250612_30hpf_ctrl_atf6_E05_ch00_t0000,20250612_30hpf_ctrl_atf6_E05_e01,20250612_30hpf_ctrl_atf6_E05_e01_s0000,0,249770.0,0.29444444444444445,0.19707602339181288,0.7527777777777778,0.42251461988304095,0.85,20250612_30hpf_ctrl_atf6_E05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836511.2046,948.175048828125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836511.2046,948.175048828125,,,,,,,,,
20250612_30hpf_ctrl_atf6_B05_ch00_t0000,20250612_30hpf_ctrl_atf6_B05_e01,20250612_30hpf_ctrl_atf6_B05_e01_s0000,0,259533.0,0.4097222222222222,0.27485380116959063,0.7395833333333334,0.652046783625731,0.85,20250612_30hpf_ctrl_atf6_B05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837112.3894,346.990234375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837112.3894,346.990234375,,,,,,,,,
20250612_30hpf_ctrl_atf6_A03_ch00_t0000,20250612_30hpf_ctrl_atf6_A03_e01,20250612_30hpf_ctrl_atf6_A03_e01_s0000,0,215034.0,0.3229166666666667,0.1692982456140351,0.8118055555555556,0.4359649122807018,0.85,20250612_30hpf_ctrl_atf6_A03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837423.0295,36.35009765625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837423.0295,36.35009765625,,,,,,,,,
20250612_30hpf_ctrl_atf6_A06_ch00_t0000,20250612_30hpf_ctrl_atf6_A06_e01,20250612_30hpf_ctrl_atf6_A06_e01_s0000,0,221150.0,0.18055555555555555,0.17777777777777778,0.79375,0.40087719298245617,0.85,20250612_30hpf_ctrl_atf6_A06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A06,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837368.6696,90.7100830078125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837368.6696,90.7100830078125,,,,,,,,,
20250612_30hpf_ctrl_atf6_F10_ch00_t0000,20250612_30hpf_ctrl_atf6_F10_e01,20250612_30hpf_ctrl_atf6_F10_e01_s0000,0,225060.0,0.41388888888888886,0.25818713450292397,0.6854166666666667,0.6286549707602339,0.85,20250612_30hpf_ctrl_atf6_F10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F10,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836329.553,1129.82666015625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836329.553,1129.82666015625,,,,,,,,,
20250612_30hpf_ctrl_atf6_C08_ch00_t0000,20250612_30hpf_ctrl_atf6_C08_e01,20250612_30hpf_ctrl_atf6_C08_e01_s0000,0,159751.0,0.3402777777777778,0.6269005847953216,0.6472222222222223,0.8090643274853802,0.85,20250612_30hpf_ctrl_atf6_C08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_C08,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836893.759,565.62060546875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836893.759,565.62060546875,,,,,,,,,
20250612_30hpf_ctrl_atf6_F06_ch00_t0000,20250612_30hpf_ctrl_atf6_F06_e01,20250612_30hpf_ctrl_atf6_F06_e01_s0000,0,266389.0,0.33611111111111114,0.16169590643274853,0.7361111111111112,0.46111111111111114,0.85,20250612_30hpf_ctrl_atf6_F06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F06,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836255.6528,1203.726806640625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836255.6528,1203.726806640625,,,,,,,,,
20250612_30hpf_ctrl_atf6_B12_ch00_t0000,20250612_30hpf_ctrl_atf6_B12_e01,20250612_30hpf_ctrl_atf6_B12_e01_s0000,0,240140.0,0.3611111111111111,0.3628654970760234,0.8347222222222223,0.589766081871345,0.85,20250612_30hpf_ctrl_atf6_B12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B12,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837240.7993,218.580322265625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837240.7993,218.580322265625,,,,,,,,,
20250612_30hpf_ctrl_atf6_A09_ch00_t0000,20250612_30hpf_ctrl_atf6_A09_e01,20250612_30hpf_ctrl_atf6_A09_e01_s0000,0,190927.0,0.27291666666666664,0.4710526315789474,0.7145833333333333,0.6929824561403509,0.85,20250612_30hpf_ctrl_atf6_A09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A09,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837314.1494,145.230224609375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837314.1494,145.230224609375,,,,,,,,,
20250612_30hpf_ctrl_atf6_D02_ch00_t0000,20250612_30hpf_ctrl_atf6_D02_e01,20250612_30hpf_ctrl_atf6_D02_e01_s0000,0,165352.0,0.36666666666666664,0.3675438596491228,0.6444444444444445,0.5207602339181286,0.85,20250612_30hpf_ctrl_atf6_D02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D02,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836620.5687,838.8109130859375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836620.5687,838.8109130859375,,,,,,,,,
20250612_30hpf_ctrl_atf6_B09_ch00_t0000,20250612_30hpf_ctrl_atf6_B09_e01,20250612_30hpf_ctrl_atf6_B09_e01_s0000,0,190664.0,0.3951388888888889,0.19649122807017544,0.6458333333333334,0.5230994152046784,0.85,20250612_30hpf_ctrl_atf6_B09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B09,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837185.3893,273.9903564453125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837185.3893,273.9903564453125,,,,,,,,,
20250612_30hpf_ctrl_atf6_E03_ch00_t0000,20250612_30hpf_ctrl_atf6_E03_e01,20250612_30hpf_ctrl_atf6_E03_e01_s0000,0,209028.0,0.3923611111111111,0.25760233918128655,0.6513888888888889,0.5807017543859649,0.85,20250612_30hpf_ctrl_atf6_E03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836547.6646,911.715087890625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836547.6646,911.715087890625,,,,,,,,,
20250612_30hpf_ctrl_atf6_D04_ch00_t0000,20250612_30hpf_ctrl_atf6_D04_e01,20250612_30hpf_ctrl_atf6_D04_e01_s0000,0,261925.0,0.30694444444444446,0.4233918128654971,0.6020833333333333,0.810233918128655,0.85,20250612_30hpf_ctrl_atf6_D04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D04,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836656.9688,802.410888671875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836656.9688,802.410888671875,,,,,,,,,
20250612_30hpf_ctrl_atf6_C01_ch00_t0000,20250612_30hpf_ctrl_atf6_C01_e01,20250612_30hpf_ctrl_atf6_C01_e01_s0000,0,146886.0,0.22569444444444445,0.3532163742690059,0.5201388888888889,0.48625730994152044,0.85,20250612_30hpf_ctrl_atf6_C01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_C01,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837021.3793,438.0003662109375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837021.3793,438.0003662109375,,,,,,,,,
20250612_30hpf_ctrl_atf6_B01_ch00_t0000,20250612_30hpf_ctrl_atf6_B01_e01,20250612_30hpf_ctrl_atf6_B01_e01_s0000,0,159138.0,0.12430555555555556,0.3152046783625731,0.5006944444444444,0.47485380116959064,0.85,20250612_30hpf_ctrl_atf6_B01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B01,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837039.6691,419.7105712890625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837039.6691,419.7105712890625,,,,,,,,,
20250612_30hpf_ctrl_atf6_D11_ch00_t0000,20250612_30hpf_ctrl_atf6_D11_e01,20250612_30hpf_ctrl_atf6_D11_e01_s0000,0,238531.0,0.5,0.1912280701754386,0.7444444444444445,0.5739766081871345,0.85,20250612_30hpf_ctrl_atf6_D11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D11,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836784.2089,675.1707763671875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836784.2089,675.1707763671875,,,,,,,,,
