image_id,embryo_id,snip_id,frame_index,area_px,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mask_confidence,exported_mask_path,experiment_id,video_id,is_seed_frame,Height (um),Height (px),Width (um),Width (px),BF Channel,Objective,Time (s),Time Rel (s),height_um,height_px,width_um,width_px,bf_channel,objective,raw_time_s,relative_time_s,microscope,nd2_series_num,medium,genotype,chem_perturbation,start_age_hpf,embryos_per_well,temperature,well_qc_flag
20250612_30hpf_ctrl_atf6_B12_ch00_t0000,20250612_30hpf_ctrl_atf6_B12_e01,20250612_30hpf_ctrl_atf6_B12_e01_s0000,0,240141.0,0.3611111111111111,0.3628654970760234,0.8347222222222223,0.589766081871345,0.85,20250612_30hpf_ctrl_atf6_B12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B12,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_A01_ch00_t0000,20250612_30hpf_ctrl_atf6_A01_e01,20250612_30hpf_ctrl_atf6_A01_e01_s0000,0,170050.0,0.2708333333333333,0.42953216374269004,0.5881944444444445,0.5733918128654971,0.85,20250612_30hpf_ctrl_atf6_A01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A01,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_C09_ch00_t0000,20250612_30hpf_ctrl_atf6_C09_e01,20250612_30hpf_ctrl_atf6_C09_e01_s0000,0,195531.0,0.35208333333333336,0.23801169590643276,0.5965277777777778,0.5508771929824562,0.85,20250612_30hpf_ctrl_atf6_C09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_C09,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_B03_ch00_t0000,20250612_30hpf_ctrl_atf6_B03_e01,20250612_30hpf_ctrl_atf6_B03_e01_s0000,0,250167.0,0.375,0.38128654970760234,0.6847222222222222,0.7070175438596491,0.85,20250612_30hpf_ctrl_atf6_B03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B03,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_H12_ch00_t0000,20250612_30hpf_ctrl_atf6_H12_e01,20250612_30hpf_ctrl_atf6_H12_e01_s0000,0,226268.0,0.5069444444444444,0.3684210526315789,0.8909722222222223,0.617251461988304,0.85,20250612_30hpf_ctrl_atf6_H12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H12,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_B07_ch00_t0000,20250612_30hpf_ctrl_atf6_B07_e01,20250612_30hpf_ctrl_atf6_B07_e01_s0000,0,160719.0,0.34791666666666665,0.395906432748538,0.6638888888888889,0.5426900584795321,0.85,20250612_30hpf_ctrl_atf6_B07_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B07,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F02_ch00_t0000,20250612_30hpf_ctrl_atf6_F02_e01,20250612_30hpf_ctrl_atf6_F02_e01_s0000,0,198313.0,0.3298611111111111,0.2198830409356725,0.5930555555555556,0.5295321637426901,0.85,20250612_30hpf_ctrl_atf6_F02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F02,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_A05_ch00_t0000,20250612_30hpf_ctrl_atf6_A05_e01,20250612_30hpf_ctrl_atf6_A05_e01_s0000,0,248045.0,0.3958333333333333,0.26374269005847956,0.6881944444444444,0.6134502923976608,0.85,20250612_30hpf_ctrl_atf6_A05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A05,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_B11_ch00_t0000,20250612_30hpf_ctrl_atf6_B11_e01,20250612_30hpf_ctrl_atf6_B11_e01_s0000,0,228128.0,0.27847222222222223,0.5912280701754385,0.8458333333333333,0.8935672514619883,0.85,20250612_30hpf_ctrl_atf6_B11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B11,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_E04_ch00_t0000,20250612_30hpf_ctrl_atf6_E04_e01,20250612_30hpf_ctrl_atf6_E04_e01_s0000,0,256344.0,0.41180555555555554,0.21549707602339183,0.6701388888888888,0.5891812865497076,0.85,20250612_30hpf_ctrl_atf6_E04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E04,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_G10_ch00_t0000,20250612_30hpf_ctrl_atf6_G10_e01,20250612_30hpf_ctrl_atf6_G10_e01_s0000,0,255232.0,0.4215277777777778,0.402046783625731,0.6708333333333333,0.7941520467836257,0.85,20250612_30hpf_ctrl_atf6_G10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G10,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_B08_ch00_t0000,20250612_30hpf_ctrl_atf6_B08_e01,20250612_30hpf_ctrl_atf6_B08_e01_s0000,0,172550.0,0.4111111111111111,0.27309941520467834,0.7291666666666666,0.4251461988304094,0.85,20250612_30hpf_ctrl_atf6_B08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B08,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_H02_ch00_t0000,20250612_30hpf_ctrl_atf6_H02_e01,20250612_30hpf_ctrl_atf6_H02_e01_s0000,0,247762.0,0.2833333333333333,0.4976608187134503,0.5770833333333333,0.82953216374269,0.85,20250612_30hpf_ctrl_atf6_H02_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H02,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F01_ch00_t0000,20250612_30hpf_ctrl_atf6_F01_e01,20250612_30hpf_ctrl_atf6_F01_e01_s0000,0,173802.0,0.2388888888888889,0.38567251461988306,0.5548611111111111,0.5511695906432749,0.85,20250612_30hpf_ctrl_atf6_F01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F01,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_G08_ch00_t0000,20250612_30hpf_ctrl_atf6_G08_e01,20250612_30hpf_ctrl_atf6_G08_e01_s0000,0,178630.0,0.3020833333333333,0.47543859649122805,0.8381944444444445,0.6251461988304093,0.85,20250612_30hpf_ctrl_atf6_G08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G08,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_B10_ch00_t0000,20250612_30hpf_ctrl_atf6_B10_e01,20250612_30hpf_ctrl_atf6_B10_e01_s0000,0,234425.0,0.40694444444444444,0.24035087719298245,0.6458333333333334,0.612280701754386,0.85,20250612_30hpf_ctrl_atf6_B10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B10,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_E05_ch00_t0000,20250612_30hpf_ctrl_atf6_E05_e01,20250612_30hpf_ctrl_atf6_E05_e01_s0000,0,249775.0,0.29444444444444445,0.19707602339181288,0.7527777777777778,0.42251461988304095,0.85,20250612_30hpf_ctrl_atf6_E05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E05,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_G06_ch00_t0000,20250612_30hpf_ctrl_atf6_G06_e01,20250612_30hpf_ctrl_atf6_G06_e01_s0000,0,239585.0,0.25972222222222224,0.38187134502923975,0.6138888888888889,0.632748538011696,0.85,20250612_30hpf_ctrl_atf6_G06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G06,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_D11_ch00_t0000,20250612_30hpf_ctrl_atf6_D11_e01,20250612_30hpf_ctrl_atf6_D11_e01_s0000,0,238535.0,0.5,0.1912280701754386,0.7444444444444445,0.5739766081871345,0.85,20250612_30hpf_ctrl_atf6_D11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D11,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_E06_ch00_t0000,20250612_30hpf_ctrl_atf6_E06_e01,20250612_30hpf_ctrl_atf6_E06_e01_s0000,0,251842.0,0.19305555555555556,0.23801169590643276,0.6361111111111111,0.5,0.85,20250612_30hpf_ctrl_atf6_E06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E06,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_A10_ch00_t0000,20250612_30hpf_ctrl_atf6_A10_e01,20250612_30hpf_ctrl_atf6_A10_e01_s0000,0,192810.0,0.2298611111111111,0.6269005847953216,0.5236111111111111,0.8669590643274854,0.85,20250612_30hpf_ctrl_atf6_A10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A10,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_A08_ch00_t0000,20250612_30hpf_ctrl_atf6_A08_e01,20250612_30hpf_ctrl_atf6_A08_e01_s0000,0,153828.0,0.4361111111111111,0.2347953216374269,0.7090277777777778,0.3774853801169591,0.85,20250612_30hpf_ctrl_atf6_A08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A08,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F06_ch00_t0000,20250612_30hpf_ctrl_atf6_F06_e01,20250612_30hpf_ctrl_atf6_F06_e01_s0000,0,266392.0,0.33611111111111114,0.16169590643274853,0.7361111111111112,0.46111111111111114,0.85,20250612_30hpf_ctrl_atf6_F06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F06,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F05_ch00_t0000,20250612_30hpf_ctrl_atf6_F05_e01,20250612_30hpf_ctrl_atf6_F05_e01_s0000,0,267042.0,0.2388888888888889,0.44239766081871346,0.6618055555555555,0.7096491228070175,0.85,20250612_30hpf_ctrl_atf6_F05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F05,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_G09_ch00_t0000,20250612_30hpf_ctrl_atf6_G09_e01,20250612_30hpf_ctrl_atf6_G09_e01_s0000,0,178655.0,0.3861111111111111,0.30321637426900583,0.6736111111111112,0.5207602339181286,0.85,20250612_30hpf_ctrl_atf6_G09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G09,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F10_ch00_t0000,20250612_30hpf_ctrl_atf6_F10_e01,20250612_30hpf_ctrl_atf6_F10_e01_s0000,0,225063.0,0.41388888888888886,0.25818713450292397,0.6854166666666667,0.6286549707602339,0.85,20250612_30hpf_ctrl_atf6_F10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F10,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_D06_ch00_t0000,20250612_30hpf_ctrl_atf6_D06_e01,20250612_30hpf_ctrl_atf6_D06_e01_s0000,0,230040.0,0.21875,0.38801169590643275,0.6180555555555556,0.6432748538011696,0.85,20250612_30hpf_ctrl_atf6_D06_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D06,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_F08_ch00_t0000,20250612_30hpf_ctrl_atf6_F08_e01,20250612_30hpf_ctrl_atf6_F08_e01_s0000,0,157772.0,0.18263888888888888,0.3809941520467836,0.66875,0.5152046783625731,0.85,20250612_30hpf_ctrl_atf6_F08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_F08,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_H04_ch00_t0000,20250612_30hpf_ctrl_atf6_H04_e01,20250612_30hpf_ctrl_atf6_H04_e01_s0000,0,227496.0,0.4409722222222222,0.2546783625730994,0.7090277777777778,0.6035087719298246,0.85,20250612_30hpf_ctrl_atf6_H04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H04,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_A09_ch00_t0000,20250612_30hpf_ctrl_atf6_A09_e01,20250612_30hpf_ctrl_atf6_A09_e01_s0000,0,190928.0,0.27291666666666664,0.4710526315789474,0.7145833333333333,0.6929824561403509,0.85,20250612_30hpf_ctrl_atf6_A09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A09,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_H09_ch00_t0000,20250612_30hpf_ctrl_atf6_H09_e01,20250612_30hpf_ctrl_atf6_H09_e01_s0000,0,219376.0,0.38263888888888886,0.5508771929824562,0.8618055555555556,0.8447368421052631,0.85,20250612_30hpf_ctrl_atf6_H09_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H09,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_D08_ch00_t0000,20250612_30hpf_ctrl_atf6_D08_e01,20250612_30hpf_ctrl_atf6_D08_e01_s0000,0,149305.0,0.3326388888888889,0.4956140350877193,0.625,0.6649122807017543,0.85,20250612_30hpf_ctrl_atf6_D08_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D08,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_D04_ch00_t0000,20250612_30hpf_ctrl_atf6_D04_e01,20250612_30hpf_ctrl_atf6_D04_e01_s0000,0,261926.0,0.30694444444444446,0.4233918128654971,0.6020833333333333,0.810233918128655,0.85,20250612_30hpf_ctrl_atf6_D04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D04,True,,,,,,,,,,,,,,,,,,,,,,,,,
20250612_30hpf_ctrl_atf6_G07_ch00_t0000,20250612_30hpf_ctrl_atf6_G07_e01,20250612_30hpf_ctrl_atf6_G07_e01_s0000,0,145053.0,0.45555555555555555,0.32339181286549706,0.8090277777777778,0.45116959064327483,0.85,20250612_30hpf_ctrl_atf6_G07_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G07,True,,,,,,,,,,,,,,,,,,,,,,,,,
