image_id,embryo_id,snip_id,frame_index,area_px,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mask_confidence,exported_mask_path,experiment_id,video_id,is_seed_frame
20240418_B05_ch00_t0032,20240418_B05_e01,20240418_B05_e01_s0032,32,82699.0,0.19917770671539517,0.43672910004568294,0.29328460484239377,0.7661032434901781,0.85,20240418_B05_ch00_t0032_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0032,20240418_B05_e02,20240418_B05_e02_s0032,32,62104.0,0.5582457743261764,0.4481498401096391,0.6619460941068981,0.7610781178620375,0.85,20240418_B05_ch00_t0032_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0033,20240418_B05_e01,20240418_B05_e01_s0033,33,83798.0,0.19963453631795341,0.43170397441754227,0.29374143444495204,0.7656464138876199,0.85,20240418_B05_ch00_t0033_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0033,20240418_B05_e02,20240418_B05_e02_s0033,33,61835.0,0.5582457743261764,0.44175422567382366,0.6582914572864321,0.7615349474645957,0.85,20240418_B05_ch00_t0033_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0034,20240418_B05_e01,20240418_B05_e01_s0034,34,84973.0,0.20009136592051166,0.4271356783919598,0.29465509365006853,0.7656464138876199,0.85,20240418_B05_ch00_t0034_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0034,20240418_B05_e02,20240418_B05_e02_s0034,34,61795.0,0.5568752855185016,0.43672910004568294,0.6573777980813157,0.7615349474645957,0.85,20240418_B05_ch00_t0034_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0035,20240418_B05_e01,20240418_B05_e01_s0035,35,92969.0,0.1845591594335313,0.4129739607126542,0.2832343535861124,0.758337140246688,0.85,20240418_B05_ch00_t0035_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0035,20240418_B05_e02,20240418_B05_e02_s0035,35,61758.0,0.5559616263133851,0.43170397441754227,0.6555504796710827,0.7615349474645957,0.85,20240418_B05_ch00_t0035_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0036,20240418_B05_e01,20240418_B05_e01_s0036,36,94097.0,0.1836455002284148,0.4111466423024212,0.2823206943809959,0.7610781178620375,0.85,20240418_B05_ch00_t0036_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0036,20240418_B05_e02,20240418_B05_e02_s0036,36,58934.0,0.5600730927364094,0.40749200548195524,0.6491548652352672,0.7478300593878483,0.85,20240418_B05_ch00_t0036_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0037,20240418_B05_e01,20240418_B05_e01_s0037,37,91586.0,0.18547281863864779,0.39744175422567385,0.2900867976244861,0.751027866605756,0.85,20240418_B05_ch00_t0037_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0037,20240418_B05_e02,20240418_B05_e02_s0037,37,58447.0,0.559616263133851,0.4029237094563728,0.648698035632709,0.7496573777980813,0.85,20240418_B05_ch00_t0037_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0038,20240418_B05_e01,20240418_B05_e01_s0038,38,93347.0,0.18592964824120603,0.3933302878026496,0.29100045682960257,0.7519415258108726,0.85,20240418_B05_ch00_t0038_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0038,20240418_B05_e02,20240418_B05_e02_s0038,38,58065.0,0.559616263133851,0.39972590223846505,0.6477843764275925,0.7501142074006396,0.85,20240418_B05_ch00_t0038_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0039,20240418_B05_e01,20240418_B05_e01_s0039,39,94433.0,0.18592964824120603,0.39104613978985836,0.29191411603471906,0.7523983554134308,0.85,20240418_B05_ch00_t0039_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0039,20240418_B05_e02,20240418_B05_e02_s0039,39,58166.0,0.5600730927364094,0.3951576062128826,0.6482412060301508,0.7492005481955231,0.85,20240418_B05_ch00_t0039_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0040,20240418_B05_e01,20240418_B05_e01_s0040,40,94769.0,0.18547281863864779,0.3892188213796254,0.29100045682960257,0.752855185015989,0.85,20240418_B05_ch00_t0040_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0040,20240418_B05_e02,20240418_B05_e02_s0040,40,58622.0,0.561443581544084,0.3883051621745089,0.6491548652352672,0.7478300593878483,0.85,20240418_B05_ch00_t0040_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0041,20240418_B05_e01,20240418_B05_e01_s0041,41,96171.0,0.18501598903608954,0.3864778437642759,0.2905436272270443,0.7542256738236638,0.85,20240418_B05_ch00_t0041_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0041,20240418_B05_e02,20240418_B05_e02_s0041,41,58704.0,0.561443581544084,0.3873915029693924,0.648698035632709,0.7492005481955231,0.85,20240418_B05_ch00_t0041_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0042,20240418_B05_e01,20240418_B05_e01_s0042,42,97145.0,0.1845591594335313,0.38373686614892644,0.2905436272270443,0.7542256738236638,0.85,20240418_B05_ch00_t0042_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0042,20240418_B05_e02,20240418_B05_e02_s0042,42,59141.0,0.5623572407492006,0.38282320694380995,0.648698035632709,0.7492005481955231,0.85,20240418_B05_ch00_t0042_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0043,20240418_B05_e01,20240418_B05_e01_s0043,43,98474.0,0.1836455002284148,0.38099588853357697,0.2905436272270443,0.7555961626313386,0.85,20240418_B05_ch00_t0043_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0043,20240418_B05_e02,20240418_B05_e02_s0043,43,59706.0,0.563270899954317,0.379168570123344,0.6491548652352672,0.7482868889904066,0.85,20240418_B05_ch00_t0043_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0044,20240418_B05_e01,20240418_B05_e01_s0044,44,103501.0,0.17496573777980814,0.34810415714938325,0.3065326633165829,0.7313841936957515,0.85,20240418_B05_ch00_t0044_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0044,20240418_B05_e02,20240418_B05_e02_s0044,44,59563.0,0.5641845591594336,0.3768844221105528,0.6500685244403838,0.7501142074006396,0.85,20240418_B05_ch00_t0044_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0045,20240418_B05_e01,20240418_B05_e01_s0045,45,104627.0,0.1754225673823664,0.3453631795340338,0.3065326633165829,0.7313841936957515,0.85,20240418_B05_ch00_t0045_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B05_ch00_t0045,20240418_B05_e02,20240418_B05_e02_s0045,45,59580.0,0.5641845591594336,0.3750571037003198,0.6496116948378254,0.7501142074006396,0.85,20240418_B05_ch00_t0045_masks_emnum_2.png,20240418,20240418_B05,False
20240418_B02_ch00_t0000,20240418_B02_e01,20240418_B02_e01_s0000,0,74806.0,0.1754225673823664,0.36272270443124716,0.2964824120603015,0.6427592507994518,0.85,20240418_B02_ch00_t0000_masks_emnum_2.png,20240418,20240418_B02,True
20240418_B02_ch00_t0000,20240418_B02_e02,20240418_B02_e02_s0000,0,78908.0,0.5198720877112837,0.45454545454545453,0.6445865692096848,0.7263590680676107,0.85,20240418_B02_ch00_t0000_masks_emnum_2.png,20240418,20240418_B02,True
20240418_B02_ch00_t0001,20240418_B02_e01,20240418_B02_e01_s0001,1,75223.0,0.17313841936957514,0.3581544084056647,0.28460484239378714,0.6560073092736409,0.85,20240418_B02_ch00_t0001_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0001,20240418_B02_e02,20240418_B02_e02_s0001,1,80534.0,0.5221562357240749,0.4540886249428963,0.6423024211968935,0.7396071265417999,0.85,20240418_B02_ch00_t0001_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0002,20240418_B02_e01,20240418_B02_e01_s0002,2,77534.0,0.17313841936957514,0.35495660118775696,0.2736409319323892,0.6660575605299224,0.85,20240418_B02_ch00_t0002_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0002,20240418_B02_e02,20240418_B02_e02_s0002,2,81966.0,0.5235267245317496,0.45134764732754684,0.6418455915943353,0.7441754225673823,0.85,20240418_B02_ch00_t0002_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0003,20240418_B02_e01,20240418_B02_e01_s0003,3,79133.0,0.1717679305619004,0.35358611238008225,0.26907263590680675,0.6761078117862037,0.85,20240418_B02_ch00_t0003_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0003,20240418_B02_e02,20240418_B02_e02_s0003,3,83222.0,0.5239835541343079,0.44860666971219737,0.6404751027866605,0.7496573777980813,0.85,20240418_B02_ch00_t0003_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0004,20240418_B02_e01,20240418_B02_e01_s0004,4,81171.0,0.17039744175422566,0.3522156235724075,0.26907263590680675,0.6811329374143444,0.85,20240418_B02_ch00_t0004_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0004,20240418_B02_e02,20240418_B02_e02_s0004,4,85389.0,0.5253540429419826,0.4454088624942896,0.6409319323892189,0.7537688442211056,0.85,20240418_B02_ch00_t0004_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0005,20240418_B02_e01,20240418_B02_e01_s0005,5,82874.0,0.16994061215166742,0.351301964367291,0.269529465509365,0.685701233439927,0.85,20240418_B02_ch00_t0005_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0005,20240418_B02_e02,20240418_B02_e02_s0005,5,87090.0,0.5312928277752398,0.4403837368661489,0.6436729100045683,0.7560529922338968,0.85,20240418_B02_ch00_t0005_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0006,20240418_B02_e01,20240418_B02_e01_s0006,6,85090.0,0.16902695294655093,0.3490178163544998,0.26907263590680675,0.6898126998629511,0.85,20240418_B02_ch00_t0006_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0006,20240418_B02_e02,20240418_B02_e02_s0006,6,88553.0,0.5326633165829145,0.43672910004568294,0.6432160804020101,0.7592507994518045,0.85,20240418_B02_ch00_t0006_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0007,20240418_B02_e01,20240418_B02_e01_s0007,7,87215.0,0.16902695294655093,0.34673366834170855,0.26907263590680675,0.6943809958885335,0.85,20240418_B02_ch00_t0007_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0007,20240418_B02_e02,20240418_B02_e02_s0007,7,90203.0,0.5344906349931475,0.43353129282777525,0.6432160804020101,0.7610781178620375,0.85,20240418_B02_ch00_t0007_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0008,20240418_B02_e01,20240418_B02_e01_s0008,8,89146.0,0.16902695294655093,0.34490634993147556,0.269529465509365,0.6984924623115578,0.85,20240418_B02_ch00_t0008_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0008,20240418_B02_e02,20240418_B02_e02_s0008,8,91659.0,0.5331201461854728,0.40794883508451346,0.6404751027866605,0.7423481041571494,0.85,20240418_B02_ch00_t0008_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0009,20240418_B02_e01,20240418_B02_e01_s0009,9,91361.0,0.16902695294655093,0.3430790315212426,0.2704431247144815,0.7016902695294656,0.85,20240418_B02_ch00_t0009_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0009,20240418_B02_e02,20240418_B02_e02_s0009,9,92920.0,0.5367747830059388,0.3960712654179991,0.6418455915943353,0.7373229785290086,0.85,20240418_B02_ch00_t0009_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0010,20240418_B02_e01,20240418_B02_e01_s0010,10,93827.0,0.16902695294655093,0.3412517131110096,0.2708999543170397,0.7053449063499315,0.85,20240418_B02_ch00_t0010_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0010,20240418_B02_e02,20240418_B02_e02_s0010,10,96034.0,0.5386021014161718,0.40749200548195524,0.6423024211968935,0.7537688442211056,0.85,20240418_B02_ch00_t0010_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0011,20240418_B02_e01,20240418_B02_e01_s0011,11,95965.0,0.16902695294655093,0.3394243947007766,0.26998629511192324,0.7085427135678392,0.85,20240418_B02_ch00_t0011_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0011,20240418_B02_e02,20240418_B02_e02_s0011,11,101120.0,0.5436272270443124,0.3855641845591594,0.6455002284148013,0.7432617633622659,0.85,20240418_B02_ch00_t0011_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0012,20240418_B02_e01,20240418_B02_e01_s0012,12,97408.0,0.16857012334399268,0.33851073549566013,0.269529465509365,0.7117405207857469,0.85,20240418_B02_ch00_t0012_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0012,20240418_B02_e02,20240418_B02_e02_s0012,12,99537.0,0.5481955230698949,0.3768844221105528,0.650525354042942,0.7327546825034262,0.85,20240418_B02_ch00_t0012_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0013,20240418_B02_e01,20240418_B02_e01_s0013,13,99250.0,0.16857012334399268,0.33714024668798537,0.2704431247144815,0.7140246687985381,0.85,20240418_B02_ch00_t0013_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0013,20240418_B02_e02,20240418_B02_e02_s0013,13,100941.0,0.5491091822750114,0.375513933302878,0.6509821836455002,0.7354956601187757,0.85,20240418_B02_ch00_t0013_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0014,20240418_B02_e01,20240418_B02_e01_s0014,14,100509.0,0.16857012334399268,0.3362265874828689,0.2708999543170397,0.7172224760164458,0.85,20240418_B02_ch00_t0014_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0014,20240418_B02_e02,20240418_B02_e02_s0014,14,94668.0,0.5395157606212883,0.3353129282777524,0.6354499771585199,0.7003197807217908,0.85,20240418_B02_ch00_t0014_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0015,20240418_B02_e01,20240418_B02_e01_s0015,15,101621.0,0.16811329374143444,0.33485609867519417,0.271356783919598,0.7204202832343536,0.85,20240418_B02_ch00_t0015_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0015,20240418_B02_e02,20240418_B02_e02_s0015,15,93024.0,0.5303791685701233,0.32663316582914576,0.6240292370945637,0.6957514846962083,0.85,20240418_B02_ch00_t0015_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0016,20240418_B02_e01,20240418_B02_e01_s0016,16,103708.0,0.1676564641388762,0.3339424394700777,0.271356783919598,0.7236180904522613,0.85,20240418_B02_ch00_t0016_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0016,20240418_B02_e02,20240418_B02_e02_s0016,16,93799.0,0.5290086797624486,0.32754682503426225,0.6226587482868889,0.7003197807217908,0.85,20240418_B02_ch00_t0016_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0017,20240418_B02_e01,20240418_B02_e01_s0017,17,105679.0,0.16811329374143444,0.3334856098675194,0.271356783919598,0.7263590680676107,0.85,20240418_B02_ch00_t0017_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0017,20240418_B02_e02,20240418_B02_e02_s0017,17,92176.0,0.5244403837368662,0.3453631795340338,0.6162631338510736,0.7222476016445866,0.85,20240418_B02_ch00_t0017_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0018,20240418_B02_e01,20240418_B02_e01_s0018,18,106599.0,0.1676564641388762,0.3334856098675194,0.269529465509365,0.7295568752855185,0.85,20240418_B02_ch00_t0018_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0018,20240418_B02_e02,20240418_B02_e02_s0018,18,93043.0,0.5244403837368662,0.34490634993147556,0.6158063042485153,0.7259022384650525,0.85,20240418_B02_ch00_t0018_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0019,20240418_B02_e01,20240418_B02_e01_s0019,19,108379.0,0.1676564641388762,0.3325719506624029,0.269529465509365,0.7327546825034262,0.85,20240418_B02_ch00_t0019_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0019,20240418_B02_e02,20240418_B02_e02_s0019,19,94921.0,0.5244403837368662,0.3444495203289173,0.6162631338510736,0.7295568752855185,0.85,20240418_B02_ch00_t0019_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0020,20240418_B02_e01,20240418_B02_e01_s0020,20,110169.0,0.16811329374143444,0.3325719506624029,0.26998629511192324,0.7364093193238922,0.85,20240418_B02_ch00_t0020_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0020,20240418_B02_e02,20240418_B02_e02_s0020,20,96140.0,0.5239835541343079,0.3439926907263591,0.6162631338510736,0.7327546825034262,0.85,20240418_B02_ch00_t0020_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0021,20240418_B02_e01,20240418_B02_e01_s0021,21,111870.0,0.16811329374143444,0.3321151210598447,0.26998629511192324,0.7386934673366834,0.85,20240418_B02_ch00_t0021_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0021,20240418_B02_e02,20240418_B02_e02_s0021,21,97839.0,0.5239835541343079,0.3430790315212426,0.6162631338510736,0.735952489721334,0.85,20240418_B02_ch00_t0021_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0022,20240418_B02_e01,20240418_B02_e01_s0022,22,114185.0,0.1676564641388762,0.32983097304705344,0.26998629511192324,0.7414344449520329,0.85,20240418_B02_ch00_t0022_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0022,20240418_B02_e02,20240418_B02_e02_s0022,22,98856.0,0.5244403837368662,0.3430790315212426,0.6162631338510736,0.737779808131567,0.85,20240418_B02_ch00_t0022_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0023,20240418_B02_e01,20240418_B02_e01_s0023,23,115276.0,0.16811329374143444,0.32891731384193695,0.26998629511192324,0.7437185929648241,0.85,20240418_B02_ch00_t0023_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0023,20240418_B02_e02,20240418_B02_e02_s0023,23,100595.0,0.5239835541343079,0.3430790315212426,0.6162631338510736,0.7405207857469164,0.85,20240418_B02_ch00_t0023_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0024,20240418_B02_e01,20240418_B02_e01_s0024,24,116875.0,0.16811329374143444,0.327089995431704,0.26998629511192324,0.7455459113750571,0.85,20240418_B02_ch00_t0024_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0024,20240418_B02_e02,20240418_B02_e02_s0024,24,102042.0,0.5239835541343079,0.3426222019186843,0.6162631338510736,0.7437185929648241,0.85,20240418_B02_ch00_t0024_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0025,20240418_B02_e01,20240418_B02_e01_s0025,25,116299.0,0.1676564641388762,0.3293741434444952,0.271356783919598,0.7464595705801736,0.85,20240418_B02_ch00_t0025_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0025,20240418_B02_e02,20240418_B02_e02_s0025,25,103322.0,0.5235267245317496,0.3426222019186843,0.6167199634536318,0.7455459113750571,0.85,20240418_B02_ch00_t0025_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0026,20240418_B02_e01,20240418_B02_e01_s0026,26,117725.0,0.1676564641388762,0.3293741434444952,0.2708999543170397,0.7482868889904066,0.85,20240418_B02_ch00_t0026_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0026,20240418_B02_e02,20240418_B02_e02_s0026,26,104499.0,0.5235267245317496,0.3426222019186843,0.6162631338510736,0.7478300593878483,0.85,20240418_B02_ch00_t0026_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0027,20240418_B02_e01,20240418_B02_e01_s0027,27,119370.0,0.1676564641388762,0.3293741434444952,0.271356783919598,0.7496573777980813,0.85,20240418_B02_ch00_t0027_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0027,20240418_B02_e02,20240418_B02_e02_s0027,27,105677.0,0.5239835541343079,0.3426222019186843,0.61717679305619,0.7496573777980813,0.85,20240418_B02_ch00_t0027_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0028,20240418_B02_e01,20240418_B02_e01_s0028,28,119993.0,0.16719963453631795,0.32891731384193695,0.271356783919598,0.751027866605756,0.85,20240418_B02_ch00_t0028_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0028,20240418_B02_e02,20240418_B02_e02_s0028,28,106801.0,0.5239835541343079,0.3426222019186843,0.61717679305619,0.752855185015989,0.85,20240418_B02_ch00_t0028_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0029,20240418_B02_e01,20240418_B02_e01_s0029,29,121618.0,0.16719963453631795,0.32754682503426225,0.2718136135221562,0.7519415258108726,0.85,20240418_B02_ch00_t0029_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0029,20240418_B02_e02,20240418_B02_e02_s0029,29,108221.0,0.5239835541343079,0.3426222019186843,0.61717679305619,0.7537688442211056,0.85,20240418_B02_ch00_t0029_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0030,20240418_B02_e01,20240418_B02_e01_s0030,30,122106.0,0.1667428049337597,0.32800365463682046,0.271356783919598,0.7519415258108726,0.85,20240418_B02_ch00_t0030_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0030,20240418_B02_e02,20240418_B02_e02_s0030,30,109124.0,0.5244403837368662,0.3426222019186843,0.61717679305619,0.7555961626313386,0.85,20240418_B02_ch00_t0030_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0031,20240418_B02_e01,20240418_B02_e01_s0031,31,124077.0,0.1667428049337597,0.327089995431704,0.2718136135221562,0.7533120146185472,0.85,20240418_B02_ch00_t0031_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0031,20240418_B02_e02,20240418_B02_e02_s0031,31,110983.0,0.5244403837368662,0.3412517131110096,0.61717679305619,0.7569666514390132,0.85,20240418_B02_ch00_t0031_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0032,20240418_B02_e01,20240418_B02_e01_s0032,32,124842.0,0.1667428049337597,0.327089995431704,0.2722704431247145,0.7537688442211056,0.85,20240418_B02_ch00_t0032_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0032,20240418_B02_e02,20240418_B02_e02_s0032,32,111338.0,0.5239835541343079,0.3421653723161261,0.61717679305619,0.758337140246688,0.85,20240418_B02_ch00_t0032_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0033,20240418_B02_e01,20240418_B02_e01_s0033,33,126516.0,0.16628597533120146,0.32663316582914576,0.2722704431247145,0.7555961626313386,0.85,20240418_B02_ch00_t0033_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0033,20240418_B02_e02,20240418_B02_e02_s0033,33,112450.0,0.5239835541343079,0.3421653723161261,0.61717679305619,0.7606212882594792,0.85,20240418_B02_ch00_t0033_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0034,20240418_B02_e01,20240418_B02_e01_s0034,34,127337.0,0.1667428049337597,0.3261763362265875,0.2722704431247145,0.756509821836455,0.85,20240418_B02_ch00_t0034_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0034,20240418_B02_e02,20240418_B02_e02_s0034,34,113210.0,0.5239835541343079,0.3421653723161261,0.61717679305619,0.7610781178620375,0.85,20240418_B02_ch00_t0034_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0035,20240418_B02_e01,20240418_B02_e01_s0035,35,128362.0,0.1667428049337597,0.325262677021471,0.2722704431247145,0.7578803106441298,0.85,20240418_B02_ch00_t0035_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0035,20240418_B02_e02,20240418_B02_e02_s0035,35,114580.0,0.5244403837368662,0.3421653723161261,0.61717679305619,0.7615349474645957,0.85,20240418_B02_ch00_t0035_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0036,20240418_B02_e01,20240418_B02_e01_s0036,36,129427.0,0.1667428049337597,0.3248058474189127,0.2722704431247145,0.758337140246688,0.85,20240418_B02_ch00_t0036_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0036,20240418_B02_e02,20240418_B02_e02_s0036,36,115810.0,0.5239835541343079,0.3417085427135678,0.61717679305619,0.7619917770671539,0.85,20240418_B02_ch00_t0036_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0037,20240418_B02_e01,20240418_B02_e01_s0037,37,130107.0,0.16628597533120146,0.3248058474189127,0.2722704431247145,0.7592507994518045,0.85,20240418_B02_ch00_t0037_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0037,20240418_B02_e02,20240418_B02_e02_s0037,37,116512.0,0.5244403837368662,0.34079488350845133,0.6176336226587483,0.7619917770671539,0.85,20240418_B02_ch00_t0037_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0038,20240418_B02_e01,20240418_B02_e01_s0038,38,131058.0,0.16537231612608497,0.3243490178163545,0.2722704431247145,0.7606212882594792,0.85,20240418_B02_ch00_t0038_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0038,20240418_B02_e02,20240418_B02_e02_s0038,38,117643.0,0.5244403837368662,0.34079488350845133,0.6180904522613065,0.7619917770671539,0.85,20240418_B02_ch00_t0038_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0039,20240418_B02_e01,20240418_B02_e01_s0039,39,132123.0,0.16445865692096848,0.323435358611238,0.2722704431247145,0.7610781178620375,0.85,20240418_B02_ch00_t0039_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0039,20240418_B02_e02,20240418_B02_e02_s0039,39,118946.0,0.5239835541343079,0.33988122430333484,0.6180904522613065,0.7624486066697121,0.85,20240418_B02_ch00_t0039_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0040,20240418_B02_e01,20240418_B02_e01_s0040,40,132966.0,0.16400182731841023,0.323435358611238,0.2722704431247145,0.7615349474645957,0.85,20240418_B02_ch00_t0040_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0040,20240418_B02_e02,20240418_B02_e02_s0040,40,119720.0,0.5244403837368662,0.33988122430333484,0.6240292370945637,0.7619917770671539,0.85,20240418_B02_ch00_t0040_masks_emnum_2.png,20240418,20240418_B02,False
20240418_B02_ch00_t0041,20240418_B02_e01,20240418_B02_e01_s0041,41,133825.0,0.16308816811329374,0.32297852900867974,0.2722704431247145,0.7619917770671539,0.85,20240418_B02_ch00_t0041_masks_emnum_2.png,20240418,20240418_B02,False
